,year,rating,vote,runtime,kind_N,genre_N,country_N,language_N,director_N
6137,1975.0,6.4,Many,103.0,1,0,8,1,9
6138,2003.0,9.2,None,23.0,5,10,8,1,9
6139,1950.0,7.2,Several,103.0,1,3,8,1,9
6140,1993.0,6.4,Many,128.0,1,7,8,1,9
6141,1981.0,4.7,Few,30.0,1,5,8,1,9
6142,1994.0,5.1,Many,106.0,1,0,8,1,9
6143,1996.0,6.5,Many,158.0,1,4,8,1,9
6144,2001.0,7.5,Several,126.0,1,4,9,9,9
6145,1986.0,4.4,Few,116.0,1,0,8,1,9
6146,2002.0,5.2,Many,55.0,1,4,8,1,9
6147,2001.0,6.3,Many,125.0,1,0,7,1,9
6148,1999.0,2.5,None,103.0,1,7,8,1,9
6149,1957.0,8.2,Many,78.0,1,7,8,1,9
6150,2004.0,7.1,None,120.0,1,6,8,1,9
6151,2004.0,7.2,Many,84.0,1,7,7,1,9
6152,1990.0,6.8,Many,77.0,1,2,6,6,9
6153,2001.0,4.6,None,100.0,4,0,9,7,10
6154,2003.0,7.9,Several,95.0,4,2,7,1,10
6155,2000.0,6.8,Several,118.0,7,2,8,1,9
6156,1978.0,7.8,Few,101.0,0,1,7,1,9
6157,2001.0,6.4,Few,98.0,1,5,8,1,9
6158,1998.0,7.6,Many,85.0,1,7,4,4,9
6159,1998.0,6.3,Many,104.0,1,2,6,6,9
6160,1999.0,6.5,Many,100.0,1,8,8,1,9
6161,1987.0,6.2,Several,30.0,1,1,8,1,9
6162,2004.0,6.7,Many,107.0,1,4,8,1,9
6163,1999.0,8.1,None,94.0,0,7,8,1,9
6164,2002.0,6.7,Many,98.0,1,7,7,1,9
6165,1998.0,5.6,Several,81.0,1,4,8,1,9
6166,1992.0,7.7,Several,72.0,1,6,6,1,9
6167,2005.0,4.8,Several,62.0,7,8,8,1,9
6168,1998.0,7.3,None,95.0,3,6,8,1,9
6169,1958.0,7.6,Many,65.0,1,5,8,1,9
6170,1998.0,8.4,Few,99.0,0,7,7,1,2
6171,1981.0,4.9,Several,99.0,1,8,8,1,9
6172,2002.0,9.2,Few,103.0,7,6,8,1,9
6173,1999.0,5.3,Few,168.0,1,7,2,1,9
6174,1957.0,6.5,Many,94.0,1,4,7,1,9
6175,1993.0,7.4,Several,30.0,1,3,1,1,9
6176,1996.0,6.2,None,92.0,1,10,8,1,9
6177,1973.0,4.8,Several,40.0,1,8,2,2,9
6178,1956.0,7.9,Many,72.0,1,1,8,1,9
6179,1992.0,8.3,None,30.0,7,10,8,1,1
6180,1941.0,6.6,Several,45.0,1,5,8,1,9
6181,1988.0,7.5,Many,103.0,1,4,8,1,9
6182,2004.0,7.6,Few,100.0,1,6,8,1,9
6183,2001.0,6.7,None,84.0,7,2,8,1,9
6185,2001.0,5.5,Few,96.0,1,10,1,1,9
6186,1987.0,4.8,Few,85.0,1,0,8,1,3
6188,1969.0,6.5,Several,95.0,1,0,7,1,9
6189,1960.0,6.2,Several,99.0,1,4,8,1,9
6190,1930.0,7.2,Several,133.0,1,1,8,1,9
6191,2003.0,8.4,None,107.0,7,9,8,1,9
6192,1990.0,6.3,Several,91.0,1,7,8,1,9
6193,1989.0,6.4,Few,107.0,1,2,1,1,9
6194,1996.0,5.3,Many,109.0,1,4,8,1,9
6195,1990.0,7.2,Several,141.0,1,7,8,1,9
6196,2002.0,4.5,Few,45.0,3,0,9,1,9
6198,1997.0,7.9,Few,52.0,0,4,8,1,9
6199,2004.0,7.8,None,175.0,7,6,8,1,9
6200,1999.0,7.0,None,100.0,0,6,8,1,9
6201,2004.0,7.8,None,102.0,7,6,8,1,9
6202,1980.0,7.2,Many,97.0,1,5,8,1,9
6203,2004.0,7.6,None,148.0,0,6,9,9,9
6204,2004.0,8.8,None,84.0,7,6,8,1,10
6205,1997.0,7.5,Several,105.0,0,0,7,1,7
6207,2000.0,5.4,None,143.0,3,1,8,1,9
6208,2000.0,7.6,Many,93.0,1,5,8,1,9
6209,1991.0,6.3,Several,96.0,1,7,8,1,9
6211,1968.0,7.0,Many,127.0,1,7,8,1,9
6212,1982.0,6.7,Many,105.0,1,7,8,1,9
6213,2004.0,7.1,Several,200.0,4,10,8,1,10
6214,1997.0,7.4,Many,125.0,1,4,8,1,9
6215,1977.0,7.4,Many,115.0,1,5,9,3,9
6217,1975.0,7.8,Many,83.0,1,1,7,1,9
6218,1984.0,7.3,Several,87.0,1,3,8,1,9
6219,1999.0,6.6,Many,72.0,1,7,8,1,9
6220,2003.0,7.0,Many,132.0,1,7,8,1,9
6221,1997.0,7.4,None,113.0,1,6,8,1,9
6222,1983.0,7.0,Many,83.0,1,7,8,1,9
6223,1989.0,5.6,Many,88.0,7,10,8,1,9
6224,1958.0,9.0,None,85.0,4,9,8,1,10
6226,2004.0,7.1,Many,60.0,1,7,9,9,9
6227,2002.0,7.2,None,97.0,4,2,6,6,10
6228,1949.0,6.7,Few,105.0,1,3,8,1,9
6229,2002.0,5.1,Many,90.0,3,4,8,1,9
6230,2000.0,3.4,Few,115.0,1,0,8,1,9
6231,2004.0,7.1,Many,116.0,1,7,7,1,9
6232,1990.0,7.5,Many,118.0,1,4,2,2,9
6233,1999.0,5.5,Many,96.0,1,4,8,1,9
6234,1988.0,8.3,Few,104.0,2,7,7,1,10
6235,2000.0,6.9,Many,101.0,1,7,8,1,9
6236,1951.0,8.2,Several,94.0,1,7,7,1,9
6237,1992.0,7.7,Many,135.0,1,5,8,1,9
6238,1995.0,7.5,Many,26.0,1,5,7,1,9
6239,2002.0,4.7,Few,107.0,3,0,1,1,9
6240,1995.0,6.8,Many,101.0,1,4,0,1,9
6241,1986.0,8.7,Many,84.0,4,5,7,1,10
6242,1995.0,6.6,None,94.0,1,6,9,1,9
6243,1984.0,8.4,Many,95.0,1,5,5,1,9
6244,1986.0,5.1,Few,102.0,1,10,6,6,9
6245,2002.0,5.9,Several,24.0,1,4,0,1,9
6246,1996.0,5.8,Many,22.0,1,7,8,1,9
6247,2003.0,4.6,Few,110.0,1,7,1,1,9
6248,1994.0,8.5,Many,90.0,1,2,8,1,9
6250,1982.0,8.1,Many,98.0,1,0,8,1,9
6251,1992.0,5.3,Many,90.0,1,10,8,1,9
6252,1936.0,6.3,Several,94.0,1,7,7,1,9
6254,1992.0,6.9,Many,89.0,1,7,8,1,9
6255,1980.0,6.6,Several,122.0,1,7,9,9,9
6257,2000.0,5.6,Few,128.0,3,3,8,1,9
6258,1985.0,6.5,Several,45.0,1,4,8,1,9
6259,1997.0,7.4,Many,98.0,1,4,4,4,9
6260,1999.0,4.7,None,173.0,7,10,8,1,9
6261,2001.0,3.9,None,60.0,3,7,8,1,9
6262,2000.0,6.9,Several,60.0,2,7,1,1,10
6263,2001.0,6.4,Many,98.0,1,8,8,1,9
6264,1998.0,7.0,Few,145.0,1,7,8,1,9
6265,1985.0,6.5,Several,93.0,1,7,8,1,9
6266,1998.0,3.7,Few,105.0,1,4,8,1,9
6267,1998.0,5.9,None,120.0,7,2,6,6,9
6268,1995.0,5.8,Many,174.0,1,0,8,1,9
6269,2004.0,7.2,Many,115.0,1,0,8,1,9
6270,2004.0,5.9,Few,90.0,3,4,7,1,9
6271,1983.0,5.2,Several,132.0,1,8,8,1,9
6272,1985.0,3.9,Few,98.0,1,8,8,1,9
6273,1991.0,4.9,Many,200.0,1,4,8,1,9
6274,1976.0,6.0,Few,98.0,1,0,8,1,9
6275,1996.0,8.1,Many,95.0,4,2,1,1,10
6276,2003.0,5.7,Many,103.0,1,2,9,1,9
6277,1993.0,5.9,Several,120.0,1,10,8,1,9
6278,1999.0,6.0,Several,99.0,1,7,8,1,9
6279,2003.0,6.4,Few,47.0,1,2,9,1,9
6280,2001.0,8.0,Several,83.0,1,6,9,1,9
6281,1993.0,7.4,None,99.0,1,2,9,9,9
6282,2001.0,7.4,None,91.0,4,2,6,6,10
6283,1998.0,6.7,Many,155.0,1,7,8,1,9
6284,2001.0,6.7,Many,101.0,1,7,9,9,9
6285,1999.0,6.6,Several,94.0,3,3,8,1,9
6286,1988.0,6.1,None,105.0,1,7,9,1,9
6287,2004.0,6.2,Few,120.0,1,4,8,1,9
6288,2003.0,8.0,Many,97.0,1,5,9,1,9
6289,1999.0,6.8,Few,104.0,1,7,8,1,9
6290,2001.0,7.2,Many,106.0,1,4,8,1,9
6291,2003.0,6.0,Many,125.0,1,1,8,1,9
6292,2003.0,6.7,Few,106.0,1,3,2,2,9
6293,2003.0,6.7,Several,110.0,1,7,9,3,9
6294,1997.0,5.9,Several,114.0,1,8,8,1,9
6295,1991.0,7.2,Several,98.0,1,7,0,1,9
6296,2002.0,7.6,None,92.0,7,10,8,1,10
6297,1974.0,4.6,Few,93.0,1,0,8,1,9
6298,1989.0,8.1,Many,70.0,1,4,8,1,9
6299,1994.0,8.3,Many,94.0,4,4,8,1,10
6300,1998.0,8.4,Few,124.0,7,6,8,1,9
6301,1987.0,7.0,Many,25.0,1,0,8,1,9
6302,1979.0,7.3,Several,82.0,1,0,3,0,9
6303,2003.0,3.1,Few,110.0,1,8,8,1,9
6304,2000.0,6.9,Several,22.0,1,7,7,1,9
6305,1989.0,7.6,Several,92.0,1,7,8,1,9
6306,2003.0,8.5,Few,90.0,7,6,8,1,9
6307,1952.0,7.2,Several,100.0,1,4,5,5,9
6308,2004.0,5.9,Many,100.0,1,1,8,1,9
6309,2000.0,7.1,Few,91.0,4,0,6,1,10
6310,1995.0,6.5,Few,120.0,1,6,8,1,9
6311,1972.0,7.6,Many,95.0,1,7,8,1,9
6312,2000.0,7.1,Few,138.0,3,7,8,1,9
6313,1988.0,7.3,Several,120.0,1,2,6,6,9
6314,1992.0,6.6,Many,91.0,1,4,8,1,9
6315,2003.0,8.9,Few,54.0,7,6,8,1,10
6316,2000.0,7.3,Several,22.0,7,4,8,1,9
6317,1997.0,6.3,Few,111.0,3,7,8,1,9
6318,1989.0,6.4,Several,85.0,7,2,6,6,9
6319,1992.0,7.4,Many,112.0,4,4,8,1,10
6320,1986.0,6.8,Many,95.0,1,4,8,1,9
6321,2004.0,6.4,Few,78.0,3,7,1,1,9
6322,2003.0,6.8,Many,25.0,1,4,9,1,9
6323,1990.0,6.3,None,103.0,1,9,7,1,10
6324,1995.0,6.7,Many,99.0,1,7,8,1,9
6325,1999.0,6.8,Several,119.0,3,7,8,1,9
6326,1986.0,6.5,Many,119.0,1,4,8,1,9
6327,1999.0,4.7,Few,105.0,1,4,8,1,9
6328,1979.0,7.3,Many,93.0,1,7,8,1,9
6329,1954.0,5.4,Few,92.0,1,10,7,1,9
6330,1961.0,7.1,Many,50.0,1,7,8,1,9
6331,1950.0,7.9,Many,119.0,1,5,7,1,9
6332,1991.0,6.5,Many,95.0,1,4,8,1,9
6333,1965.0,6.3,None,109.0,0,4,8,1,9
6334,1995.0,6.3,Many,111.0,1,0,2,1,9
6335,1998.0,7.2,Few,90.0,4,2,6,1,10
6336,1954.0,6.8,Many,93.0,1,10,8,1,9
6337,1988.0,6.1,Many,110.0,1,5,8,1,9
6339,2002.0,5.5,Few,115.0,1,4,8,1,9
6340,1984.0,6.7,Many,94.0,1,0,8,1,9
6341,1967.0,7.7,Many,86.0,1,0,7,1,9
6342,1968.0,6.3,Several,26.0,1,6,7,1,9
6343,2001.0,6.5,None,123.0,0,2,9,9,9
6344,2001.0,6.1,Many,101.0,1,7,2,1,9
6345,1999.0,7.9,None,105.0,7,6,7,1,10
6346,1998.0,5.8,Many,121.0,1,1,8,1,9
6347,2000.0,4.9,Few,114.0,1,4,8,1,9
6349,1986.0,8.0,Several,106.0,4,10,9,9,10
6350,2004.0,2.4,Few,117.0,7,0,1,1,3
6351,2000.0,7.6,Few,100.0,1,6,8,1,9
6352,1961.0,8.8,Several,93.0,1,7,6,6,9
6353,1992.0,7.3,Few,109.0,7,4,8,1,9
6354,1953.0,6.9,Several,96.0,1,4,7,8,9
6355,1985.0,6.1,Several,99.0,1,5,8,1,9
6356,2003.0,7.3,Many,189.0,1,3,8,1,9
6357,1987.0,5.9,Several,120.0,1,7,8,1,9
6358,2002.0,7.1,Few,96.0,4,2,6,6,10
6359,1983.0,6.6,Several,82.0,1,10,8,1,9
6360,1987.0,6.4,Several,103.0,1,5,8,1,9
6362,1985.0,8.0,Many,130.0,1,3,8,6,9
6363,1980.0,6.1,Many,50.0,1,0,8,1,9
6364,2005.0,2.3,None,95.0,1,4,8,1,9
6365,1926.0,8.1,Many,69.0,1,0,8,1,9
6366,2003.0,6.9,Several,100.0,3,7,7,1,9
6367,2004.0,5.1,Few,90.0,3,7,8,1,9
6368,2003.0,8.4,None,116.0,7,6,8,1,10
6369,1988.0,7.0,Many,84.0,1,0,8,1,9
6370,1928.0,8.1,Many,101.0,1,3,2,9,9
6371,2002.0,5.2,Few,116.0,3,7,1,1,9
6372,2002.0,6.8,Few,110.0,1,6,8,1,9
6373,1993.0,7.6,Many,51.0,1,7,9,1,9
6374,1995.0,8.9,None,75.0,0,1,9,9,9
6375,1991.0,5.7,Many,108.0,1,4,8,1,9
6376,2001.0,5.6,Few,91.0,1,7,8,1,9
6377,1957.0,8.2,Many,60.0,1,7,9,9,9
6378,1964.0,7.4,Several,80.0,1,4,8,1,9
6379,2001.0,7.2,Few,111.0,0,5,7,1,9
6380,2001.0,7.3,Many,50.0,1,7,5,5,9
6381,2002.0,5.3,Few,126.0,1,4,8,1,9
6382,1998.0,8.3,Many,108.0,4,4,8,1,10
6383,1959.0,8.6,Many,99.0,1,7,6,6,9
6384,1965.0,6.6,Many,99.0,1,3,8,1,9
6385,2001.0,6.2,Many,117.0,1,4,8,1,9
6386,2003.0,4.6,None,112.0,7,4,8,1,9
6387,1999.0,6.6,Many,43.0,1,7,8,1,9
6388,1997.0,8.4,Few,147.0,7,6,8,1,9
6389,1995.0,4.7,Several,120.0,7,4,1,1,9
6390,1979.0,6.8,Many,95.0,2,8,8,1,10
6391,2001.0,2.3,Many,92.0,1,7,8,1,9
6392,2002.0,7.1,Many,85.0,1,7,9,9,9
6393,1972.0,6.8,Several,87.0,1,0,8,1,9
6394,2004.0,5.0,Several,112.0,1,7,7,1,9
6395,1991.0,6.8,Many,97.0,1,4,8,1,9
6396,2000.0,2.8,Few,131.0,1,0,8,1,9
6397,2004.0,6.8,Few,50.0,1,6,8,1,9
6399,1991.0,5.9,Many,97.0,1,0,8,1,9
6401,1993.0,7.7,Many,96.0,1,4,8,1,9
6402,1998.0,3.5,None,92.0,1,4,8,1,9
6403,1985.0,7.4,Many,98.0,1,5,8,1,9
6404,1999.0,7.1,Many,93.0,1,4,7,1,9
6405,1985.0,7.1,Several,91.0,1,2,6,6,9
6406,1978.0,7.2,Many,113.0,1,10,8,1,9
6407,2004.0,5.7,Many,111.0,1,4,8,1,9
6409,1984.0,8.0,None,103.0,1,6,8,1,10
6410,1982.0,7.3,Many,121.0,1,4,7,1,9
6411,1998.0,5.4,Many,142.0,1,8,8,1,9
6413,1973.0,6.1,Several,87.0,1,7,8,1,9
6414,2005.0,6.4,Few,108.0,1,6,8,1,9
6415,1981.0,6.2,Several,90.0,1,4,8,1,9
6416,2000.0,6.8,Few,92.0,1,7,9,8,9
6417,2003.0,6.9,None,126.0,7,9,8,1,10
6418,1995.0,7.5,Many,90.0,1,7,8,1,9
6419,1973.0,9.2,Many,15.0,4,6,7,1,10
6420,1987.0,7.8,Many,178.0,1,0,4,4,9
6421,1996.0,6.5,None,105.0,7,2,6,6,10
6422,1993.0,4.5,None,90.0,1,0,9,1,9
6424,1987.0,6.4,Several,101.0,1,7,8,1,9
6425,2002.0,6.9,Many,97.0,1,4,8,1,9
6426,1996.0,4.2,Many,97.0,1,1,7,1,9
6427,2002.0,5.5,Few,199.0,1,4,8,1,9
6428,2004.0,7.5,None,50.0,0,5,7,1,9
6429,2003.0,5.1,Few,85.0,1,7,8,1,9
6430,2003.0,4.4,Many,115.0,1,0,8,1,9
6432,1999.0,6.2,Many,80.0,1,4,9,1,9
6433,2001.0,5.4,Few,65.0,1,7,1,1,9
6434,2004.0,8.5,None,111.0,7,9,8,1,9
6435,1987.0,8.4,Many,89.0,2,7,1,1,10
6436,1991.0,6.9,Many,375.0,1,4,8,1,9
6437,2003.0,7.2,Few,106.0,1,6,1,1,9
6438,2001.0,7.7,Many,83.0,1,5,8,1,9
6439,1995.0,4.2,Few,30.0,1,8,1,1,9
6440,1993.0,8.8,Few,90.0,0,4,8,1,9
6441,2004.0,6.2,Many,50.0,1,0,9,1,9
6442,1980.0,6.4,Several,47.0,1,4,8,1,9
6443,1968.0,6.5,Several,99.0,1,5,8,1,9
6445,2004.0,7.5,Many,101.0,1,3,1,1,9
6446,2000.0,4.7,Few,53.0,1,7,8,1,9
6447,2000.0,3.6,Few,25.0,7,8,8,1,9
6448,2002.0,7.0,Few,112.0,7,6,8,1,9
6449,1996.0,7.0,Many,114.0,1,0,8,1,9
6450,1994.0,6.6,Several,95.0,1,3,8,1,9
6451,2002.0,6.7,Few,83.0,3,10,9,1,9
6452,1988.0,5.8,Several,90.0,1,7,8,1,9
6453,1939.0,8.1,Many,120.0,1,4,8,1,9
6454,2000.0,7.2,Many,99.0,1,4,0,1,9
6455,1986.0,5.9,Many,100.0,1,4,8,1,9
6456,2004.0,6.3,None,86.0,7,6,8,1,9
6457,2001.0,7.1,None,85.0,0,6,8,1,9
6458,1992.0,7.5,Many,95.0,1,4,9,1,9
6459,1998.0,8.1,None,92.0,4,6,8,1,10
6460,1973.0,6.3,Several,78.0,1,10,8,1,9
6461,2001.0,4.5,Few,100.0,3,0,9,1,9
6462,1989.0,4.1,Few,119.0,3,0,8,1,9
6463,1980.0,6.7,Several,90.0,1,7,8,1,9
6464,2004.0,5.6,None,122.0,3,6,8,1,9
6466,1972.0,7.4,Many,101.0,1,4,5,5,9
6467,2004.0,7.6,Few,100.0,4,2,6,6,10
6468,2004.0,8.2,None,106.0,7,9,8,1,9
6469,1962.0,4.5,Many,88.0,1,8,8,1,9
6472,1993.0,6.8,Many,126.0,1,7,8,1,9
6473,1999.0,5.5,None,129.0,2,2,6,6,10
6474,1967.0,7.6,Several,117.0,4,5,8,1,10
6475,1966.0,6.5,Many,118.0,1,0,8,1,9
6476,2003.0,8.2,None,117.0,7,9,8,1,9
6477,1998.0,7.1,Many,150.0,1,2,8,1,9
6478,2002.0,5.0,Several,89.0,1,4,8,1,9
6479,2005.0,7.2,Many,102.0,1,1,7,1,9
6480,2004.0,7.7,Several,103.0,1,7,4,4,9
6481,2000.0,8.2,None,64.0,7,6,8,1,9
6482,1973.0,6.2,Few,85.0,1,4,8,1,9
6483,2001.0,5.7,Several,111.0,1,7,8,1,9
6484,1994.0,6.5,Many,84.0,1,10,8,1,9
6485,1999.0,2.8,None,101.0,7,6,8,1,10
6486,1953.0,6.7,Many,152.0,1,8,8,1,9
6487,2000.0,7.8,Many,106.0,1,0,9,9,9
6488,1988.0,5.7,Many,130.0,1,8,8,1,9
6489,2004.0,4.7,Few,99.0,1,0,8,1,9
6490,1981.0,6.6,Several,90.0,1,8,0,1,9
6491,1998.0,6.6,Many,320.0,1,4,8,1,9
6492,2001.0,5.9,Many,94.0,1,4,8,1,9
6493,2001.0,7.0,Few,112.0,4,2,6,6,10
6494,2004.0,5.1,Few,101.0,1,7,8,1,9
6495,1997.0,6.7,Many,108.0,1,4,8,1,9
6496,2005.0,8.1,Few,120.0,7,6,8,1,9
6497,2004.0,6.0,Few,95.0,1,4,1,1,9
6498,2000.0,7.0,None,93.0,7,6,8,1,10
6499,2001.0,7.8,None,60.0,4,2,6,1,10
6500,1928.0,7.9,Many,100.0,1,0,8,1,9
6501,2001.0,4.6,Few,93.0,1,4,8,1,9
6502,2002.0,5.7,None,74.0,3,7,8,1,9
6503,1994.0,6.1,Few,70.0,3,7,8,1,9
6505,1995.0,5.6,Several,80.0,1,0,7,1,9
6506,1995.0,6.4,Many,93.0,1,0,8,1,9
6507,1982.0,7.6,Several,90.0,1,6,8,1,9
6508,1968.0,7.5,Several,103.0,1,0,6,6,9
6509,2002.0,5.9,Few,83.0,3,5,8,1,9
6511,2004.0,6.4,Many,80.0,1,0,8,1,9
6512,2000.0,7.6,None,116.0,0,6,8,1,9
6513,2003.0,7.1,None,92.0,3,6,3,0,9
6514,1993.0,7.6,Many,128.0,1,4,8,1,9
6516,2000.0,7.7,Several,45.0,1,6,7,1,9
6517,1996.0,6.4,Several,92.0,2,2,6,6,10
6518,1961.0,8.0,Several,130.0,1,7,5,5,9
6519,1960.0,7.4,Many,112.0,1,4,8,1,9
6520,1956.0,6.4,Few,97.0,1,2,8,1,9
6521,2001.0,7.6,Few,105.0,4,2,6,6,10
6522,1997.0,6.8,None,84.0,0,4,9,9,9
6523,1975.0,6.1,Few,25.0,1,0,8,1,9
6524,2002.0,5.4,Several,105.0,1,4,8,1,9
6525,1991.0,5.0,Several,93.0,1,0,8,1,9
6526,2001.0,6.3,Many,98.0,1,2,8,1,9
6528,2002.0,6.1,None,117.0,7,6,8,1,9
6529,2000.0,6.0,None,94.0,1,4,9,8,9
6530,1978.0,6.7,Several,24.0,1,4,8,1,9
6531,1998.0,7.0,None,93.0,0,5,7,1,9
6532,2002.0,7.2,Several,60.0,4,4,6,6,10
6533,2001.0,6.5,Many,99.0,1,4,9,1,9
6534,2000.0,5.7,Many,71.0,1,0,8,1,9
6535,2002.0,7.1,Few,94.0,1,6,2,1,9
6536,1942.0,7.7,Many,86.0,1,7,8,1,9
6537,2001.0,5.3,Many,49.0,1,0,8,1,9
6538,1978.0,8.2,Many,108.0,1,7,9,9,9
6539,1973.0,3.4,Few,99.0,1,4,8,1,9
6540,1957.0,5.7,Several,98.0,1,4,8,1,9
6541,1999.0,7.1,Many,238.0,1,10,9,9,9
6542,2001.0,6.2,Several,110.0,1,0,7,1,9
6543,1988.0,5.4,Many,104.0,1,4,8,1,9
6544,1996.0,7.5,Several,86.0,4,4,7,1,10
6545,1994.0,6.8,Many,119.0,1,7,4,4,9
6546,2003.0,5.7,Several,91.0,1,0,6,6,9
6547,1938.0,7.6,Many,111.0,1,0,9,9,9
6548,1985.0,6.2,Several,157.0,1,5,8,1,9
6549,1970.0,6.9,Several,60.0,1,7,8,1,9
6550,2001.0,6.8,None,100.0,1,6,8,1,9
6551,1990.0,6.1,Many,141.0,1,7,8,1,9
6552,1997.0,7.6,Many,102.0,1,10,2,1,9
6553,1991.0,6.8,None,91.0,1,6,8,1,9
6554,2000.0,5.9,Many,81.0,1,7,9,1,9
6557,1941.0,7.1,Many,99.0,1,7,8,1,9
6558,1972.0,6.1,Few,96.0,1,1,8,1,9
6559,1997.0,4.4,Few,96.0,1,7,8,1,9
6560,1998.0,7.8,Many,94.0,3,0,8,1,9
6561,1989.0,7.7,Few,94.0,0,4,8,1,10
6563,1989.0,4.6,Many,26.0,1,7,8,1,9
6565,1977.0,6.1,Few,112.0,1,5,2,1,9
6566,2003.0,6.2,Several,115.0,7,2,8,1,9
6567,1996.0,6.6,Many,76.0,1,5,8,1,9
6568,1964.0,6.4,Many,89.0,1,4,8,1,9
6569,1983.0,7.3,None,114.0,7,2,7,1,9
6570,1994.0,7.1,None,75.0,4,2,8,1,10
6572,1983.0,7.3,Many,85.0,1,4,2,2,9
6573,1998.0,7.3,None,95.0,3,6,8,1,9
6574,1984.0,5.5,Many,118.0,1,0,8,1,9
6575,1955.0,8.1,Many,90.0,1,5,2,2,9
6576,1964.0,6.5,Several,160.0,1,4,8,1,9
6577,2002.0,5.8,None,106.0,1,4,9,9,9
6578,1996.0,7.1,Several,94.0,1,4,8,1,9
6579,1978.0,8.2,Few,135.0,1,6,8,1,9
6581,1979.0,6.4,None,91.0,1,0,3,0,9
6582,1990.0,6.1,Several,101.0,1,4,8,1,9
6583,2003.0,3.0,Few,87.0,3,0,9,1,9
6584,1953.0,7.3,Many,86.0,1,4,8,1,9
6585,1970.0,5.5,Few,88.0,1,7,9,1,9
6586,2001.0,5.0,None,83.0,1,7,9,8,9
6587,1952.0,8.2,Many,89.0,1,7,5,5,9
6588,1979.0,7.4,Many,84.0,1,5,8,1,9
6589,1996.0,8.4,Several,115.0,7,6,7,1,9
6590,2000.0,3.6,Several,30.0,1,0,9,1,9
6591,1990.0,6.4,Many,103.0,1,0,8,1,9
6592,1990.0,8.1,None,114.0,0,4,7,1,9
6593,1962.0,6.6,Several,128.0,1,4,8,1,9
6594,1985.0,9.1,None,102.0,1,9,7,1,9
6595,2004.0,6.0,Several,97.0,1,7,8,1,9
6596,2004.0,7.5,Few,85.0,1,6,1,1,9
6597,1993.0,7.0,Many,60.0,1,5,8,1,9
6598,1999.0,6.7,Several,79.0,1,4,8,1,9
6599,2000.0,7.0,None,82.0,7,6,1,1,10
6600,2005.0,8.1,None,104.0,7,6,8,1,10
6601,1958.0,5.1,None,83.0,1,7,8,1,9
6602,1971.0,6.5,Several,93.0,1,4,8,1,9
6603,2001.0,6.8,Few,90.0,1,4,9,9,9
6604,1986.0,5.6,Many,97.0,1,0,8,1,9
6605,1966.0,7.6,Several,188.0,4,0,9,9,10
6606,1943.0,6.4,Few,93.0,1,4,8,1,9
6607,1999.0,8.6,Many,219.0,2,2,6,6,10
6608,1973.0,7.2,Many,73.0,1,7,7,1,9
6609,1983.0,7.5,Many,89.0,1,1,8,1,9
6610,1994.0,4.5,Many,89.0,1,0,7,1,9
6611,2001.0,6.0,Several,95.0,1,7,9,8,9
6612,1975.0,7.1,None,57.0,4,10,8,1,10
6613,1999.0,7.1,Many,95.0,1,0,8,1,9
6614,1999.0,4.6,None,95.0,1,5,8,1,9
6615,1991.0,7.0,Many,95.0,1,4,8,1,9
6616,2000.0,6.2,Many,102.0,1,7,6,6,9
6617,2003.0,6.2,Many,99.0,1,4,8,1,9
6619,2001.0,3.0,Few,55.0,7,0,8,1,9
6620,1999.0,6.7,None,138.0,7,0,8,1,5
6621,1945.0,7.3,Several,87.0,1,5,8,1,9
6622,2004.0,8.1,None,84.0,2,6,7,1,10
6623,1997.0,7.0,Many,95.0,1,7,4,4,9
6625,1996.0,5.3,Several,111.0,1,4,9,3,9
6626,1942.0,8.2,Many,113.0,1,4,8,1,9
6627,2001.0,7.0,Many,105.0,1,3,7,1,9
6628,1986.0,6.0,Many,57.0,1,8,8,1,9
6629,2005.0,8.1,None,175.0,7,6,8,1,10
6630,1991.0,5.8,Many,119.0,1,0,8,1,9
6631,1982.0,8.1,Many,90.0,1,8,8,1,9
6632,1974.0,8.2,Many,112.0,1,7,8,1,9
6633,1998.0,4.8,Several,200.0,3,0,1,1,9
6634,2002.0,2.8,Few,104.0,1,0,8,1,9
6635,1980.0,4.3,Several,96.0,1,9,9,1,9
6636,1979.0,6.9,Several,124.0,1,5,7,1,9
6637,1995.0,6.8,Many,122.0,1,4,8,1,9
6638,1973.0,6.9,Few,100.0,4,4,8,1,10
6639,1996.0,5.6,Many,73.0,1,4,8,1,9
6640,1998.0,6.1,Many,60.0,1,0,8,1,9
6641,1989.0,7.6,Many,88.0,1,4,6,1,9
6642,2004.0,4.6,None,48.0,3,7,8,1,9
6643,2004.0,5.1,Several,107.0,1,0,3,0,9
6644,1999.0,7.8,Many,30.0,1,3,8,1,9
6645,1987.0,7.3,Few,78.0,1,6,8,1,9
6646,1993.0,6.5,Several,182.0,1,4,8,1,9
6648,1997.0,7.3,Many,90.0,1,3,8,1,9
6649,1998.0,6.6,None,79.0,1,2,6,6,9
6650,1990.0,6.4,Many,100.0,1,7,8,1,9
6651,1987.0,5.4,Several,118.0,1,4,8,1,9
6652,1993.0,6.9,Several,101.0,1,0,3,0,9
6653,1988.0,8.1,None,101.0,1,9,7,1,9
6654,1990.0,7.1,Many,169.0,1,4,8,1,9
6655,1999.0,6.4,Many,133.0,1,4,8,1,9
6656,2000.0,7.6,Many,100.0,1,5,8,1,9
